Målinger i skoven 5. - 6.,Hvidovre,Naturværksted,Quark,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Sanser - øjet 5. - 6.,Hvidovre,Naturværksted,Quark,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Vandhullet 4. - 6.,Hvidovre,Naturværksted,Quark,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Vild mad på bål 5. - 6.,Hvidovre,Naturværksted,Quark,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,Eksemplarisk aktiviteter,,,,,Autentisk Læringsmiljø
Solceller - byg din egen 5. - 6.,Hvidovre,Naturværksted,Quark,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,,,Klima,,Ressourcer,Energi,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Broxima vi undersøger planeten 8. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Classbuilding 7.,Hvidovre,Naturværksted,Quark,,,,,,,,7. klasse,,,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Det ydre Geologiske kredsløb 7. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,Ressourcer,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Djeeo Education 6. - 8.,Hvidovre,Naturværksted,Quark,,,,,,,6. klasse,7. klasse,8. klasse,,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Energiproduktion i Hvidovre 7. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,Klima,,,Energi,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Ferskvandssøen 7. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Fotosyntese og respiration 7. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Fremtidens drikkevandsforsyning  7. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Krop og kondition 7. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,Eksemplarisk aktiviteter,,,,,Autentisk Læringsmiljø
Kyst og hav 7. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,Eksemplarisk aktiviteter,,,,,Autentisk Læringsmiljø
Praktisk korttegning 7. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Skoven som biotop 7. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,Eksemplarisk aktiviteter,,,,,Autentisk Læringsmiljø
Uge SEX 8. - 9.,Hvidovre,Naturværksted,Quark,,,,,,,,,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://quark.hvidovre.dk/Katalog-og-Booking,,,,,,,,,,,,
Book en ekspert 4. - 9.,Hvidovre,Andre aktører,Engineer the Future,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,Sundhed,Klima,,Ressourcer,Energi,,https://ekspert.engineerthefuture.dk/grundskolen/,Alle regioner,,,,,,,,,,,
Bæredygtige byer 7. - 9.,Hvidovre,Museum,DAC - Dansk Arkitektur Center,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,Klima,,Ressourcer,Energi,,https://dac.dk/book-forloeb/,,,,,,Betalt,,,,,,
Engia 8. - 10.,Hvidovre,Andre aktører,Newton Room,,,,,,,,,8. klasse,9. klasse,10. klasse,,,udskoling,,,,,,Energi,,https://newton.no/rom-pamelding.aspx?id=1080,,,,,,,,,,,,
Newton Room 1. - 3. ,Hvidovre,Andre aktører,Newton Room,,1. klasse,2. klasse,3. klasse,,,,,,,,Indskoling,,,,,,,,Energi,,https://newton.no/rom-pamelding.aspx?id=1080,,,,,,,,,,,,
Robotter og matematik 5. - 7.,Hvidovre,Andre aktører,Newton Room,,,,,,5. klasse,6. klasse,7. klasse,,,,,Mellemtrin,Udskoling,,,,,,Energi,,https://newton.no/rom-modul.aspx?id=1080&modulid=1611,,,,,,,,,,,,
Klimaudfordringen 7.,Hvidovre,Andre aktører,Klimaambassadørordningen,,,,,,,,7. klasse,,,,,,Udskoling,,,Klima,,,,Årligt event,https://klima.hvidovre.dk/skole/Klimaudfordring,,,,,,,,,,,,
10´er Venner 0. ,Hvidovre,Andre aktører,Matmobilen,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/0-klasse?authuser=0,,,,,,,,,,,,
Mønstre 0.,Hvidovre,Andre aktører,Matmobilen,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/0-klasse?authuser=0,,,,,,,,,,,,
Former 0.,Hvidovre,Andre aktører,Matmobilen,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/0-klasse?authuser=0,,,,,,,,,,,,
Spejling 1.,Hvidovre,Andre aktører,Matmobilen,,1. klasse,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/1-klasse?authuser=0,,,,,,,,,,,,
Affald 1.,Hvidovre,Andre aktører,Matmobilen,,1. klasse,,,,,,,,,,Indskoling,,,,,,,Ressourcer,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/1-klasse?authuser=0,,,,,,,,,,,,
Solsorten 1.,Hvidovre,Andre aktører,Matmobilen,,1. klasse,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/1-klasse?authuser=0,,,,,,,,,,,,
Positionssystemet 1.,Hvidovre,Andre aktører,Matmobilen,,1. klasse,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/1-klasse?authuser=0,,,,,,,,,,,,
Placering 1.,Hvidovre,Andre aktører,Matmobilen,,1. klasse,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/1-klasse?authuser=0,,,,,,,,,,,,
Undersøg naturen 2.,Hvidovre,Andre aktører,Matmobilen,,,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/2-klasse?authuser=0,,,,,,,,,,,,
Længde 2.,Hvidovre,Andre aktører,Matmobilen,,,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/2-klasse?authuser=0,,,,,,,,,,,,
Vægt 2.,Hvidovre,Andre aktører,Matmobilen,,,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/2-klasse?authuser=0,,,,,,,,,,,,
Gange 2.,Hvidovre,Andre aktører,Matmobilen,,,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/2-klasse?authuser=0,,,,,,,,,,,,
Tid 2. ,Hvidovre,Andre aktører,Matmobilen,,,2. klasse,,,,,,,,,,,,,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/2-klasse?authuser=0,,,,,,,,,,,,
Brøker 3.,Hvidovre,Andre aktører,Matmobilen,,,,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/2-klasse?authuser=0,,,,,,,,,,,,
Areal og omkreds 3.,Hvidovre,Andre aktører,Matmobilen,,,,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/2-klasse?authuser=0,,,,,,,,,,,,
Målestoksforhold 3.,Hvidovre,Andre aktører,Matmobilen,,,,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/2-klasse?authuser=0,,,,,,,,,,,,
Undersøgelse af naturen 3.,Hvidovre,Andre aktører,Matmobilen,,,,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/2-klasse?authuser=0,,,,,,,,,,,,
Sandsynlighed 3.,Hvidovre,Andre aktører,Matmobilen,,,,3. klasse,,,,,,,,Indskoling,,,Natur,,,,,,,https://sites.google.com/g2650.dk/matmobilen/forl%C3%B8b/2-klasse?authuser=0,,,,,,,,,,,,
Affaldsforløb 4. - 6.,Hvidovre,Andre aktører,Explonauten,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,,,,,Ressourcer,,Mobilt talentlaboratorium,https://sciencetalenter.dk/tildinundervisning/affaldsforloeb,,,,,,,,,,,,
Spildevandsforløb 4. - 6.,Hvidovre,Andre aktører,Explonauten,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,,,,,Ressourcer,,Mobilt talentlaboratorium,https://sciencetalenter.dk/tildinundervisning/spildevandsforloeb,,,,,,,,,,,,
Byg en elektromotor 4. - 6.,Hvidovre,Andre aktører,Explonauten,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,,,,,,Energi,Mobilt talentlaboratorium,https://sciencetalenter.dk/tildinundervisning/byg-elektromotor-0,,,,,,,,,,,,
En dag ved havnen 6. - 10.,Hvidovre,Andre aktører,Hvidovre Ungdomsskole,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,Sundhed,,,,,Målrettet Idræt,https://hvidovreungdomsskole.dk/index.php?open=149,,,,,,,,,,,,
Vinterbadedag 6. - 10.,Hvidovre,Andre aktører,Hvidovre Ungdomsskole,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,Sundhed,,,,,Målrettet Idræt,https://hvidovreungdomsskole.dk/index.php?open=917,,,,,,,,,,,,
En dag i trætoppene 6. - 10.,Hvidovre,Andre aktører,Hvidovre Ungdomsskole,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,Sundhed,,,,,Målrettet Idræt,https://hvidovreungdomsskole.dk/index.php?open=157,,,,,,,,,,,,
En dag med kompas 6. - 10.,Hvidovre,Andre aktører,Hvidovre Ungdomsskole,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,Sundhed,,,,,,https://hvidovreungdomsskole.dk/index.php?open=158,,,,,,,,,,,,
En dag med kompas 6. - 10.Gastronomi over bål 6. - 10.,Hvidovre,Andre aktører,Hvidovre Ungdomsskole,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,Sundhed,,Fødevarer,,,,https://hvidovreungdomsskole.dk/index.php?open=197,,,,,,,,,,,,
Classbuilding 6. - 10.,Hvidovre,Andre aktører,Hvidovre Ungdomsskole,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,dynamik for sammenlagte klasser,https://hvidovreungdomsskole.dk/index.php?open=162,,,,,,,,,,,,
Trivsbuilding 6. - 10.,Hvidovre,Andre aktører,Hvidovre Ungdomsskole,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,Sundhed,,,,,klassedynamik,https://hvidovreungdomsskole.dk/index.php?open=164,,,,,,,,,,,,
Extremeday uge 41 9. ,Hvidovre,Andre aktører,Hvidovre Ungdomsskole,,,,,,,,,,9. klasse,,,,Udskoling,Natur,Sundhed,,,,,Ifm. skolernes motionsdag,https://hvidovreungdomsskole.dk/index.php?open=163,,,,,,,,,,,,
Naturfagsmaraton 5. - 6.,Hvidovre,Andre aktører,Naturvidenskabernes Hus,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,,,Klima,,Ressourcer,Energi,årligt event ,https://quark.hvidovre.dk/Aben%20skole%20science/Naturfagsmaraton,x,,,,,,,,,,,
Sciencemaraton 4. ,Hvidovre,Andre aktører,Quark,,,,,4. klasse,,,,,,,,Mellemtrin,,,,,Fødevarer,Ressourcer,Energi,årligt event,https://quark.hvidovre.dk/Aben%20skole%20science/Sciencemaraton,,,,,,,,,,,,
Minimaraton 3.,Hvidovre,Andre aktører,Quark,,,,3. klasse,,,,,,,,Indskoling,,,,,,Fødevarer,Ressourcer,Energi,årligt event,https://quark.hvidovre.dk/Aben%20skole%20science/Mini%20maraton,,,,,,,,,,,,
Vilde bier på skolehøjen  6. - 10. ,Hvidovre,Andre aktører,Habeetats,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,Klima,,,,,https://opengardencph.dk/tag/habeetats/,,,,,,,,,,,,
Tilpasninger i norden 3. - 4.,Hvidovre,Museum,Zoo,,,,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/tilpasninger-til-norden,Region Hovedstaden,,,,,,,,,,,
Tilpasninger til Afrikas savanne 3. - 4.,Hvidovre,Museum,Zoo,,,,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/tilpasninger-til-afrikas-savanne,Region Hovedstaden,,,,,,,,,,,
Sanser og signaler 1. - 2. klasse,Hvidovre,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/sanser-og-signaler,Region Hovedstaden,,,,,,,,,,,
Perspektiver på regnskoven - palmeolie ogeller regnskov 7. - 9.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,Klima,Fødevarer,Ressourcer,,materiale,https://skoletjenesten.dk/tilbud/perspektiver-paa-regnskoven-palmeolie-ogeller-regnskov,Region Hovedstaden,,,,,,,,,,,
Forsøg i hver sin ende af verden 7. - 9.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,materiale,https://skoletjenesten.dk/tilbud/forsoeg-i-hver-sin-ende-af-verden,Region Hovedstaden,,,,,,,,,,,
Matematik i Zoo 3. - 4. ,Hvidovre,Museum,Zoo,,,,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/matematik-i-zoo-3-4-klasse,Region Hovedstaden,,,,,,,,,,,
Dyrene og årets gang i Danmark 0.,Hvidovre,Museum,Zoo,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/dyrene-og-aarets-gang-i-danmark,Region Hovedstaden,,,,,,,,,,,
Afrikas savanne året rundt 1. - 2.,Hvidovre,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/afrikas-savanne-aaret-rundt,Region Hovedstaden,,,,,,,,,,,
Den Tropiske Regnskov 7. - 9.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://skoletjenesten.dk/tilbud/den-tropiske-regnskov,Region Hovedstaden,,,,,,,,,,,
Levesteder 5. - 6.,Hvidovre,Museum,Zoo,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/levesteder,Region Hovedstaden,,,,,,,,,,,
Genetik og arvelighed 7. - 9.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://skoletjenesten.dk/tilbud/genetik-og-arvelighed,Region Hovedstaden,,,,,,,,,,,
Dyreklasser 3. - 6.,Hvidovre,Museum,Zoo,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/dyreklasser,Region Hovedstaden,,,,,,,,,,,
Evolution og tilpasning 7. - 10.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://skoletjenesten.dk/tilbud/evolution-og-tilpasning,Region Hovedstaden,,,,,,Eksemplarisk aktiviteter,,,,,Autentisk Læringsmiljø
På opdagelse i den tropiske regnskov 3. - 6.,Hvidovre,Museum,Zoo,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/paa-opdagelse-i-den-tropiske-regnskov,Region Hovedstaden,,,,,,Eksemplarisk aktiviteter,,,,,Autentisk Læringsmiljø
Matematik i zoo 5. - 6. ,Hvidovre,Museum,Zoo,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/matematik-i-zoo-5-6-klasse,Region Hovedstaden,,,,,,,,,,,
Pattedyr og insekter 0.,Hvidovre,Museum,Zoo,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/pattedyr-og-insekter,Region Hovedstaden,,,,,,,,,,,
Norden året rundt 1. - 2.,Hvidovre,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/norden-aaret-rundt,Region Hovedstaden,,,,,,,,,,,
Regnskoven året rundt 1. - 2.,Hvidovre,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/regnskoven-aaret-rundt,Region Hovedstaden,,,,,,,,,,,
Pasning af kæledyr 1. - 2.,Hvidovre,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/pasning-af-kaeledyr,Region Hovedstaden,,,,,,,,,,,
Naturvidenskabelige undersøgelser - adfærd 7. - 9.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://skoletjenesten.dk/tilbud/naturvidenskabelige-undersoegelser-adfaerd,Region Hovedstaden,,,,,,,,,,,
Tilpasninger til regnskoven 3. - 4.,Hvidovre,Museum,Zoo,,,,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/tilpasninger-til-regnskoven,Region Hovedstaden,,,,,,,,,,,
Sanser 0.,Hvidovre,Museum,Zoo,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/sanser,Region Hovedstaden,,,,,,,,,,,
Rovdyr og byttedyr 1. - 2.,Hvidovre,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/rovdyr-og-byttedyr,Region Hovedstaden,,,,,,,,,,,
Sanser for modtageklasser og dsa-klasser 0. - 10.,Hvidovre,Museum,Zoo,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,modtagerklasser,https://skoletjenesten.dk/tilbud/sanser-modtageklasser-og-dsa-klasser,Region Hovedstaden,,,,,,,,,,,
Zoo som arbejdsplads 7. - 10.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://skoletjenesten.dk/tilbud/zoo-som-arbejdsplads,Region Hovedstaden,,,,,,Eksemplarisk aktiviteter,Praksisnærhed,,Skole/virksomhedssamarbejde,,Autentisk Læringsmiljø
Dissektion og etik 7. - 10.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://skoletjenesten.dk/tilbud/dissektion-og-etik,Region Hovedstaden,,,,,Betalt,,,,,,
Arbejdsdag: pasning af dyr 0. - 2.,Hvidovre,Museum,Zoo,0. klasse,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/arbejdsdag-pasning-af-zoodyr,Region Hovedstaden,,,,,Betalt,,,,,,
Sex i dyrenes verden 7. - 10.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://skoletjenesten.dk/tilbud/sex-i-dyrenes-verden,Region Hovedstaden,,,,,Betalt,,,,,,
FN's verdensmål i ZOO 4. - 10.,Hvidovre,Museum,Zoo,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,Klima,,Ressourcer,,,https://skoletjenesten.dk/tilbud/fns-verdensmaal-i-zoo,Region Hovedstaden,,,,,Betalt,,,,,,
Sammen omkring levende dyr 7. - 10.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://skoletjenesten.dk/tilbud/sammen-omkring-levende-dyr-hvordan-dyr-kan-fordre-og-styrke-samarbejdet-mellem-elever,Region Hovedstaden,,,,,Betalt,,,,,,
Dyret indeni 3. - 4.,Hvidovre,Museum,Zoo,,,,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/dyret-indeni,Region Hovedstaden,,,,,Betalt,,,,,,
Undervisning i zoo på egen hånd 0. - 3.,Hvidovre,Museum,Zoo,0. klasse,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/undervisning-i-zoo-paa-egen-haand-0-2-klasse,Region Hovedstaden,,,,,Betalt,,,,,,
Tegn i zoo 0. - 2.,Hvidovre,Museum,Zoo,0. klasse,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/tegn-i-zoo,Region Hovedstaden,,,,,,,,,,,
Tegn hurtigt - opdag dit dyr 0. - 2.,Hvidovre,Museum,Zoo,0. klasse,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/tegn-hurtigt-opdag-dit-dyr-3-5-klasse,Region Hovedstaden,,,,,,,,,,,
Undervisning i zoo på egen hånd 3. - 6.,Hvidovre,Museum,Zoo,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://skoletjenesten.dk/tilbud/undervisning-i-zoo-paa-egen-haand-3-6-klasse,Region Hovedstaden,,,,,Betalt,,,,,,
Undervisning i zoo på egen hånd 7. - 10.,Hvidovre,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,https://skoletjenesten.dk/tilbud/undervisning-i-zoo-paa-egen-haand-7-10-klasse,Region Hovedstaden,,,,,Betalt,,,,,,
Opdag pandaerne på egen hånd 0. - 9.,Hvidovre,Museum,Zoo,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://skoletjenesten.dk/tilbud/opdag-pandaerne-paa-egen-haand,Region Hovedstaden,,,,,Betalt,,,,,,
På tur i vildmarken / GPS 4. - 10.,Lemvig,Natur- og innovationsværksted,Naturskole Kjærgårdsmølle,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,Forløbet er under revision,https://naturstyrelsen.dk/naturoplevelser/naturskoler/midtjylland/naturskole-kjaergaardsmoelle/,,,,,,,,,,,,
"Orientering, kort og kompas 4. - 10.",Lemvig,Natur- og innovationsværksted,Naturskole Kjærgårdsmølle,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,Forløbet er under revision,https://naturstyrelsen.dk/naturoplevelser/naturskoler/midtjylland/naturskole-kjaergaardsmoelle/,,,,,,,,,,,,
Snitteværksted – grøn sløjd 0. - 6.,Lemvig,Natur- og innovationsværksted,Naturskole Kjærgårdsmølle,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,,,9. klasse,,Indskoling,Mellemtrin,,Natur,,,,Ressourcer,,Forløbet er under revision,https://naturstyrelsen.dk/naturoplevelser/naturskoler/midtjylland/naturskole-kjaergaardsmoelle/,,,,,,,,,,,,
Vild Mad 0. - 10.,Lemvig,Natur- og innovationsværksted,Naturskole Kjærgårdsmølle,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,Forløbet er under revision,https://naturstyrelsen.dk/naturoplevelser/naturskoler/midtjylland/naturskole-kjaergaardsmoelle/,,,,,,,,,,,,
"Frisk fisk, dissektion og tilberedning 3. - 10.",Lemvig,Natur- og innovationsværksted,Naturskole Kjærgårdsmølle,,,,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,Forløbet er under revision,https://naturstyrelsen.dk/naturoplevelser/naturskoler/midtjylland/naturskole-kjaergaardsmoelle/,,,,,,,,,,,,
Lystfisker for en dag (Møllesøen) 0. - 10.,Lemvig,Natur- og innovationsværksted,Naturskole Kjærgårdsmølle,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,Forløbet er under revision,https://naturstyrelsen.dk/naturoplevelser/naturskoler/midtjylland/naturskole-kjaergaardsmoelle/,,,,,,,,,,,,
